,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
118,118,"- разработка и оптимизация стратегий email-рассылок; - управление процессом создания email-рассылок (контент, дизайн, верстка); - сегментирование базы подписчиков; - анализ эффективности рассылок;","- комфортный офис рядом с метро чкаловская; - молодой дружный коллектив; - оформление по тк рф; - кофе, чай, печеньки, снеки, фрукты и тп; - корпоративные мероприятия; - обучающие программы за счет компании;",- наличие успешных кейсов по email-маркетингу; - знание систем аналитики; - английский уровня intermediate и выше;,"в связи с интенсивным развитием требуется специалист по email-маркетингу - разработка и оптимизация стратегий email-рассылок; - управление процессом создания email-рассылок (контент, дизайн, верстка); - сегментирование базы подписчиков; - анализ эффективности рассылок; - наличие успешных кейсов по email-маркетингу; - знание систем аналитики; - английский уровня intermediate и выше; будет плюсом: - опыт копирайтинга; - знание других источников трафика; в сопроводительном письме просьба указать на наличие кейсов по email-маркетингу. - комфортный офис рядом с метро чкаловская; - молодой дружный коллектив; - оформление по тк рф; - кофе, чай, печеньки, снеки, фрукты и тп; - корпоративные мероприятия; - обучающие программы за счет компании;",специалистпоemail-маркетингу,Санкт-Петербург,60000.0,150000.0,Соломон,2019-10-08T16:29:55+0300,between1And3,full,fullDay,Email маркетинг
131,131,ремонт‚ обслуживание оргтехники. ввод в эксплуатацию. профилактическое обслуживание. программирование и ремонт копировальных аппаратов‚ мфу‚ принтеров. в т. ч. и на территории заказчика,работа в сервисном центре и на выезде у клиента. возможность обучения. оформление по тк. график работы: с 10 до 18. расположение офиса:2 мин. пешком от станции метро &quot;василеостровская&quot;.,опыт работы. опрятный внешний вид работа в сервисном центре и на выезде у клиента. возможность обучения. оформление по тк. график работы: с 10 до 18. расположение офиса:2 мин. пешком от станции метро &quot;василеостровская&quot;.,ремонт‚ обслуживание оргтехники. ввод в эксплуатацию. профилактическое обслуживание. программирование и ремонт копировальных аппаратов‚ мфу‚ принтеров. в т. ч. и на территории заказчика опыт работы. опрятный внешний вид работа в сервисном центре и на выезде у клиента. возможность обучения. оформление по тк. график работы: с 10 до 18. расположение офиса:2 мин. пешком от станции метро &quot;василеостровская&quot;.,инженерпоремонтуоргтехники,Санкт-Петербург,60000.0,150000.0,Акцент-Сервис,2019-10-08T10:57:04+0300,between1And3,full,fullDay,
1100,1100,"управление отделом веб-разработки и интернет-маркетинга (веб-разработчики, контент-менеджеры, администратор сайтов, веб-дизайнер,интернет-маркетолог,таргетолог,траффик-менеджер); координация веб-разработки новых продуктов компании. создание концепции продуктов, распределение задач и контроль сроков исполнения; организация работ по юзабилити сайтов компании, оптимизации, продвижению, увеличению посещаемости и активности пользователей, повышению конверсии сайтов; поиск и вовлечение в работу фрилансеров и внештатных сотрудников с последующей координацией результатов их работы (веб-дизайнеры, копирайтеры, фотографы, видеооператоры); управление процессами email-маркетинга, контент-маркетинга, smm; ведение кампаний контекстной рекламы в яндекс директ и google adwords, рекламы в соц. сетях (вк, фейсбук и инстаграм и др.), других сервисов интернет-рекламы. повышение эффективности рекламных кампаний в интернете; ведение кампаний по оффлайн-маркетингу; управление потоком заявок, увеличение количества и качества лидов; ведение маркетингового бюджета, оценка релевантности затрат; управление pr, как внешним, так и внутренним; постоянная аналитика эффективности рекламных кампаний, работа с яндекс метрикой и google analytics. предоставление регулярных отчетов руководителю компании;","амбициозные задачи, возможность управления масштабными кампаниями с серьезным бюджетом; возможность профессионального развития; полномочия для формирования команды под себя; возможность влияния на все составляющие процесса разработки продуктов для достижения результата; отличную, позитивную атмосферу для работы и дружный коллектив; стабильную, достойную заработную плату; оформление в соответствии с трудовым кодексом рф; чай, кофе, молоко, печеньки для плодотворной работы; комфортабельный офис в историческом центре тюмени.","знаете и применяете основные маркетинговые стратегии; разбираетесь в психологии потребителя, умеете «слышать» рынок и руководство компании; понимаете, что маркетинг ведет бизнес, а не обслуживает его; способны не только предлагать решения, но и знать как их реализовать; умеете конструктивно обосновывать свои решения и работать с большим объемом информации; обладаете навыками планирования; отслеживаете kpi по всем направлениям своей работы. вообще можете все и вся оцифровать; имеете управленческий опыт или желаете его приобрести; знаете, как ставить задачи, в том числе ит-отделу; хотите развиваться в своей области; не представляете маркетинг без инновационности; готовы к постоянному развитию, любознательны и не останавливаетесь на достигнутом; способны видеть системно, проявлять гибкость и ответственность, также мыслите позитивно и действительно любите свою работу! амбициозные задачи, возможность управления масштабными кампаниями с серьезным бюджетом; возможность профессионального развития; полномочия для формирования команды под себя; возможность влияния на все составляющие процесса разработки продуктов для достижения результата; отличную, позитивную атмосферу для работы и дружный коллектив; стабильную, достойную заработную плату; оформление в соответствии с трудовым кодексом рф; чай, кофе, молоко, печеньки для плодотворной работы; комфортабельный офис в историческом центре тюмени.","компания «метрика недвижимость» - одна из лидирующих в тюмени компаний по продаже недвижимости. наш успех во многом зависит от работы департамента маркетинга. в связи с выходом компании на новые рынки, требуется талантливый руководитель, который зарядит коллектив своей энергией и выведет компанию на новый уровень! приглашаем присоединиться к нашей команде! управление отделом веб-разработки и интернет-маркетинга (веб-разработчики, контент-менеджеры, администратор сайтов, веб-дизайнер,интернет-маркетолог,таргетолог,траффик-менеджер); координация веб-разработки новых продуктов компании. создание концепции продуктов, распределение задач и контроль сроков исполнения; организация работ по юзабилити сайтов компании, оптимизации, продвижению, увеличению посещаемости и активности пользователей, повышению конверсии сайтов; поиск и вовлечение в работу фрилансеров и внештатных сотрудников с последующей координацией результатов их работы (веб-дизайнеры, копирайтеры, фотографы, видеооператоры); управление процессами email-маркетинга, контент-маркетинга, smm; ведение кампаний контекстной рекламы в яндекс директ и google adwords, рекламы в соц. сетях (вк, фейсбук и инстаграм и др.), других сервисов интернет-рекламы. повышение эффективности рекламных кампаний в интернете; ведение кампаний по оффлайн-маркетингу; управление потоком заявок, увеличение количества и качества лидов; ведение маркетингового бюджета, оценка релевантности затрат; управление pr, как внешним, так и внутренним; постоянная аналитика эффективности рекламных кампаний, работа с яндекс метрикой и google analytics. предоставление регулярных отчетов руководителю компании; результаты вашей работы будут определяться увеличением количества и качества обращений клиентов, а также средней стоимостью заявки. знаете и применяете основные маркетинговые стратегии; разбираетесь в психологии потребителя, умеете «слышать» рынок и руководство компании; понимаете, что маркетинг ведет бизнес, а не обслуживает его; способны не только предлагать решения, но и знать как их реализовать; умеете конструктивно обосновывать свои решения и работать с большим объемом информации; обладаете навыками планирования; отслеживаете kpi по всем направлениям своей работы. вообще можете все и вся оцифровать; имеете управленческий опыт или желаете его приобрести; знаете, как ставить задачи, в том числе ит-отделу; хотите развиваться в своей области; не представляете маркетинг без инновационности; готовы к постоянному развитию, любознательны и не останавливаетесь на достигнутом; способны видеть системно, проявлять гибкость и ответственность, также мыслите позитивно и действительно любите свою работу! амбициозные задачи, возможность управления масштабными кампаниями с серьезным бюджетом; возможность профессионального развития; полномочия для формирования команды под себя; возможность влияния на все составляющие процесса разработки продуктов для достижения результата; отличную, позитивную атмосферу для работы и дружный коллектив; стабильную, достойную заработную плату; оформление в соответствии с трудовым кодексом рф; чай, кофе, молоко, печеньки для плодотворной работы; комфортабельный офис в историческом центре тюмени.",руководительдепартаментамаркетинга,Тюмень,70000.0,150000.0,Метрика Недвижимость,2019-09-20T08:13:40+0300,between3And6,full,fullDay,Маркетинговые исследования|Маркетинговые коммуникации|Планирование маркетинговых кампаний|Медиапланирование|Продвижение бренда|Ребрендинг|Стратегический маркетинг|B2B маркетинг|Управление командой|Управление бюджетом|B2C маркетинг|Участие в профессиональных выставках|Запуск международных рекламных кампаний|Анализ бизнес показателей|Запуск региональных рекламных кампаний|Запуск федеральных рекламных кампаний|Коммуникации с инвесторами|Репозиционирование|Маркетинговый анализ|Управление проектами|Маркетинговое планирование|Ведение переговоров|Интернет-реклама|Планирование рекламных кампаний|Разработка маркетинговой стратегии|Управление персоналом|Планирование продаж|Развитие продаж|Активные продажи|Бюджетирование
968,968,,,,"you search for interesting and ambitious projects? you like problem solving and developing complex algorithms? you are interested in e-commerce business solutions? join our team and start your adventure with prologistics development. responsibilities: developing new tools for our custom erp system (areas: warehousing, logistics, purchasing, finance, csr and many others) cooperation with project managers debugging requirements: pure php – min. 3 years experience mysql – min. 3 years experience experience with git communicative english level we offer: remote full-time job (8h/day) paid state holidays (5 days per year) salary in usd opportunities for professional growth (possibility to become team leader and manage small team) work in international environment team meetings in moscow (with covered travel and staying costs) 2 weeks vacation after 2 years of work",seniorphpdeveloper,Санкт-Петербург,72000.0,150000.0,Prologisticsdevelopment,2019-10-09T15:02:35+0300,between3And6,full,remote,PHP|MySQL|Git|HTML
315,315,"​​​​​​заниматься разработкой бекенда (никакой верстки) в существующих или новых проектах; заниматься созданием restful api для spa (single page application); заниматься подключением api сторонних сервисов (пр. facebook, twitter).","белая заработная плата; точный размер заработной платы будет определяться индивидуально для каждого кандидата по результатам собеседования в зависимости от уровня компетенций и объективного опыта; комфортные условия труда; работа в офисе. график, обсуждаемый.","опыт работы с php 5/7 (ооп) более 2-ух лет; практическое использование yii2 фреймворка более 1-го года; знание и понимание принципов работы restful api (создание/подключение); комментировать код и придерживаться одного стиля его написания (на ваш выбор); базовые знания html5/css3, javascript (jquery, ajax), mysql; опыт с git (push/pull). белая заработная плата; точный размер заработной платы будет определяться индивидуально для каждого кандидата по результатам собеседования в зависимости от уровня компетенций и объективного опыта; комфортные условия труда; работа в офисе. график, обсуждаемый.","​​​​​​заниматься разработкой бекенда (никакой верстки) в существующих или новых проектах; заниматься созданием restful api для spa (single page application); заниматься подключением api сторонних сервисов (пр. facebook, twitter). опыт работы с php 5/7 (ооп) более 2-ух лет; практическое использование yii2 фреймворка более 1-го года; знание и понимание принципов работы restful api (создание/подключение); комментировать код и придерживаться одного стиля его написания (на ваш выбор); базовые знания html5/css3, javascript (jquery, ajax), mysql; опыт с git (push/pull). белая заработная плата; точный размер заработной платы будет определяться индивидуально для каждого кандидата по результатам собеседования в зависимости от уровня компетенций и объективного опыта; комфортные условия труда; работа в офисе. график, обсуждаемый. возможно удаленно работать ; карьерный рост; своевременная выплата заработной платы, 2 раза в месяц. обязательно оставлять сопроводительное письмо, отклики без сопроводительного письма не будут рассматриваться.",web-разработчикback-end(phpyii2),Санкт-Петербург,80000.0,150000.0,ВанТу,2019-10-07T17:22:50+0300,between1And3,full,fullDay,JavaScript|Git|jQuery|MySQL|ООП|PHP|Yii|Yii2|REST|HTML5|CSS3|Ajax
1124,1124,разработкой мобильного приложения для торговых представителей,"официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.","опыт разработки клиент-серверных приложений; знание swift; понимание основных паттернов проектирования мобильных приложений; умение работать с базами данных (core data, realm, sqlite); опыт работы с cocoapods, pub, swift package manager; публикация в appstore; опыт работы с git; опыт разработки ui/unit тестов; умение работать с auto layout, uikit.","строительный двор - крупнейший поставщик строительных и отделочных материалов с 1993 года! 16 городов, 54 розничных магазинов, более 2 000 сотрудников. у нас микросервисная архитектура и agile подход к разработке, нет менеджеров и начальников, у нас есть самоорганизованные команды! открытость экспериментам и новым инструментам! мы любим web и у нас всегда есть интересные задачи! опыт разработки клиент-серверных приложений; знание swift; понимание основных паттернов проектирования мобильных приложений; умение работать с базами данных (core data, realm, sqlite); опыт работы с cocoapods, pub, swift package manager; публикация в appstore; опыт работы с git; опыт разработки ui/unit тестов; умение работать с auto layout, uikit. будет плюсом: опыт работы с rxswift, rxcocoa; опыт разработки клиент-серверных приложений. разработкой мобильного приложения для торговых представителей официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. стань частью нашей команды ! мы ждём твоё резюме!",iosdeveloper(middle),Тюмень,80000.0,150000.0,Строительный Двор,2019-10-07T07:52:54+0300,between1And3,full,flexible,Git|iOS|AppStore|UI/Unit|Swift|Realm|SQLite|Auto Layout|CocoaPods|Core data|UIKit
829,829,,,,"linguatrip. inc — это американская технологическая компания с российскими корнями. мы делаем онлайн-платформу для бронирования языковых курсов за рубежом. thenextweb называл нас &quot;awesome&quot;, а rusbase — &quot;стартапом года&quot;. мы ищем талантливых разработчиков, которые помогут нам расти и делать новые крутые сервисы. вам предстоит: разрабатывать новую функциональность для веб-приложения, при помощи которого сотни тысяч людей ищут, сравнивают и бронируют языковые школы каждый месяц разрабатывать новые сервисы, внутренние и публичные необходимые навыки: уверенное знание языка c# и платформы .net опыт разработки приложений на asp.net mvc уверенное знание языка sql и опыт работы с реляционными базами данных опыт разработки на javascript, опыт работы с хотя бы одним js-фреймворком (react, angular, vue и т. д.)",full-stackasp.netmvcdeveloper,Санкт-Петербург,90000.0,150000.0,LinguaTrip,2019-09-26T10:45:04+0300,between1And3,full,remote,C#|CSS|JavaScript|ASP.NET|HTML|.NET Framework|SQL
865,865,,,,"b2broker is a multinational fintech company, software developer and technology provider for brokerage firms, banks and investment funds. we do not engage in brokerage activities, but services we offer are among the best for international financial companies. requirements: hands-on experience in writing up external and internal technical documentation; english language at upper-intermediate or higher level given that projects for foreign customers are involved; knowledge of document development tools; knowledge of technical writing techniques, expository and persuasive writing styles; be proactive and open-minded to it and computer science activities. responsibilities: development of technical product documentation and customer-facing materials; participation at different projects; maintenance and improvement of documentation existed; interaction with development teams and tracking product changes. we offer: competitive salary without delays; official employment; free english classes; opportunities for professional and career growth in a multinational company; flexible working schedule; comfortable office close to petrogradskaya metro station; fruits, snacks and fully equipped kitchen in the office; healthy and friendly working atmosphere.",technicalwriter,Санкт-Петербург,100000.0,150000.0,B2Broker,2019-10-09T18:55:15+0300,between3And6,full,flexible,Техническая документация|Английский язык
923,923,разработка внутренней erp-системы насчитывающей около 100 разделов.,"место работы: м. чернышевская, отличный офис в центре города, парковка; график работы: 5/2; возможность профессионального роста; достойный уровень компенсации, который обсуждается с каждым кандидатом индивидуально.","отличное знание одного из популярных php cmf: yii, symfony, laravel, cakephp и т.п.; уверенное знание php начиная с версии 5.6; отличные знания mysql, html 5, javascript, jquery, css; умение работать с чужим кодом.","коммуникационная группа &quot;майер&quot; приглашает в свою команду специалиста на позицию &quot;php-программист&quot;. отличное знание одного из популярных php cmf: yii, symfony, laravel, cakephp и т.п.; уверенное знание php начиная с версии 5.6; отличные знания mysql, html 5, javascript, jquery, css; умение работать с чужим кодом. плюсом будет: умение верстать; знания администрирования linux. разработка внутренней erp-системы насчитывающей около 100 разделов. место работы: м. чернышевская, отличный офис в центре города, парковка; график работы: 5/2; возможность профессионального роста; достойный уровень компенсации, который обсуждается с каждым кандидатом индивидуально. коммуникационная группа &quot;майер&quot; работает на рынке москвы и санкт-петербурга с 2002 года. в состав коммуникационной группы входят: коммуникационное агентство; рекламное производство; интернет-студия; типография. штат компании более 180 человек",php-программист,Санкт-Петербург,100000.0,150000.0,Майер,2019-10-07T17:28:50+0300,moreThan6,full,fullDay,
1073,1073,"разработка backend на yii2 и symphony, а именно: backend для мобильных приложений, api для личного кабинета клиента, написание скриптов для обработки данных, интеграция по api с внешними сервисами. собственный проект, никакой заказной разработки.","очень интересный проект и команда официальное оформление возможность релокации в сша отличный офис в 4 минутах от метро технологический институт комфортное рабочее пространство: хороший кофе, музыкальные инструменты, регулярные чемпионаты по quake и starcraft. гибкий график (плавающее начало дня) 100% оплачиваемые больничные и отпуска небольшая проектная команда (12 человек)",,"мы разрабатываем платформу с помощью которой, любой бизнес может создать для себя цифровую программу лояльности. с помощью getmeback бизнес может быстро запустить цифровую программу лояльности клиентов с собственным мобильным приложением, картами wallet и мощной аналитикой. разработка backend на yii2 и symphony, а именно: backend для мобильных приложений, api для личного кабинета клиента, написание скриптов для обработки данных, интеграция по api с внешними сервисами. собственный проект, никакой заказной разработки. основные требования: php (ооп), mysql опыт разработки на yii2, symfony git linux на уровне пользователя пожелания: умение базово настроить nginx и прочее рабочее окружение желателен опыт написания unit-тестов опыт разработки коробочных или saas решений будет плюсом очень интересный проект и команда официальное оформление возможность релокации в сша отличный офис в 4 минутах от метро технологический институт комфортное рабочее пространство: хороший кофе, музыкальные инструменты, регулярные чемпионаты по quake и starcraft. гибкий график (плавающее начало дня) 100% оплачиваемые больничные и отпуска небольшая проектная команда (12 человек)",phpbackenddeveloper,Санкт-Петербург,110000.0,150000.0,GetMeBack Inc,2019-10-09T14:20:26+0300,between3And6,full,flexible,Git|MySQL|Yii|PHP|ООП|Symfony
398,398,,"оформление по законодательству, уровень заработной платы обсуждается; компенсация обучения английскому языку, дмс после испытательного срока; комфортный офис в центре, м. гостиный двор; возможности для развития в разработке и консалтинге и участие в других проектах компании.","- отличное понимание языка java и его структуры - знание принципов промышленной разработки, тестирования по, ci/cd - способность находить решение сложных технических проблем - желание и мотивация быстро разбираться в незнакомых технологиях - умение разбираться и понимать чужой код - способность работать в команде - хорошие навыки общения","weigandt consulting — немецкая компания с офисами в германии, великобритании и россии. компания специализируется на разработке, внедрении и поддержке решений для крупнейших сетевых ритейлеров. в наших проектах мы используем современные технологии и подходы экосистемы java. на проект по улучшению основной высоконагруженной торговой системы продвинутого российского ритейлера мы ищем pмы ищем java разработчиков в растущую команду проекта. эта роль лучше всего подойдет человеку, который любит работать в команде, хорошо организован, прагматичен и любознателен, который мотивирован на перемены к лучшему и, что самое важное, ставит наших клиентов на первое место. технологический стек: java 8, wildfly, swing, apache activemq, oracle database основные задачи проекта: 1. поиск корневых причин инцидентов системы 2. анализ и решение проблем, исправление ошибок кода 3. поиск наиболее эффективных путей устранения дефектов - отличное понимание языка java и его структуры - знание принципов промышленной разработки, тестирования по, ci/cd - способность находить решение сложных технических проблем - желание и мотивация быстро разбираться в незнакомых технологиях - умение разбираться и понимать чужой код - способность работать в команде - хорошие навыки общения требуемый опыт: - опыт работы с java от 2 лет необязательные, но желательные требования: - опыт работы с технологиями заказчика - диплом в computer science - опыт работы с вебсервисами (jax rs / jax ws) - понимание принципов cohesion, solid - понимание bdd/tdd/performance/security/unit testing - oпыт работы с hibernate, знание spring/spring batch - владение maven (gradle), git - понимание ритейл индустрии оформление по законодательству, уровень заработной платы обсуждается; компенсация обучения английскому языку, дмс после испытательного срока; комфортный офис в центре, м. гостиный двор; возможности для развития в разработке и консалтинге и участие в других проектах компании.",middlejava-разработчик,Санкт-Петербург,,150000.0,Weigandt-consulting,2019-09-11T15:01:28+0300,between1And3,full,fullDay,Hibernate ORM|Spring Framework|Git|Java|Apache Maven|Web Application Development
759,759,"доработка и поддержка конфигураций 1с участие в проектах по автоматизации на базе решений бит.финанс.управленческий учет, аренда и управление недвижимостью, зуп корп разработка интеграции 1с с внешними учетными системами. поддержка, консультирование пользователей, работающих в конфигурациях 1с поиск и устранение ошибок в программе, адаптация программы под процессы подразделения. документирование алгоритмов и принципов работы созданных объектов и программ работа в проектной команде.","работу в крупной динамично развивающейся компании; оформление с первого рабочего дня в соответствии с тк рф; оплачиваемый отпуск и больничный лист; достойную заработную плату, а главное всегда стабильно; график 5/2, выходные суббота и воскресенье; перспективы профессионального развития и самореализации; комфортную атмосферу и уютный офис на выборгской.","опыт разработки на платформе «1с:предприятие 8.х» знание 1с:бухгалтерия предприятия (2.0, 3.0) и зуп (2.5, 3.0) опыт программирования на базе типовых конфигураций 1с (особенно на платформе 3.0). опыт работы с конфигурацией бит. финанс. управленческий учет уверенное пользование системой компоновки данных (скд). опыт разработки нетиповых конфигураций под задачи заказчика. опыт тестирования программы 1с и описания ошибок. опыт организации обмена данными между базами 1с и внешними источниками данных. знание основ бухгалтерского и управленческого учета. работу в крупной динамично развивающейся компании; оформление с первого рабочего дня в соответствии с тк рф; оплачиваемый отпуск и больничный лист; достойную заработную плату, а главное всегда стабильно; график 5/2, выходные суббота и воскресенье; перспективы профессионального развития и самореализации; комфортную атмосферу и уютный офис на выборгской.","доработка и поддержка конфигураций 1с участие в проектах по автоматизации на базе решений бит.финанс.управленческий учет, аренда и управление недвижимостью, зуп корп разработка интеграции 1с с внешними учетными системами. поддержка, консультирование пользователей, работающих в конфигурациях 1с поиск и устранение ошибок в программе, адаптация программы под процессы подразделения. документирование алгоритмов и принципов работы созданных объектов и программ работа в проектной команде. опыт разработки на платформе «1с:предприятие 8.х» знание 1с:бухгалтерия предприятия (2.0, 3.0) и зуп (2.5, 3.0) опыт программирования на базе типовых конфигураций 1с (особенно на платформе 3.0). опыт работы с конфигурацией бит. финанс. управленческий учет уверенное пользование системой компоновки данных (скд). опыт разработки нетиповых конфигураций под задачи заказчика. опыт тестирования программы 1с и описания ошибок. опыт организации обмена данными между базами 1с и внешними источниками данных. знание основ бухгалтерского и управленческого учета. работу в крупной динамично развивающейся компании; оформление с первого рабочего дня в соответствии с тк рф; оплачиваемый отпуск и больничный лист; достойную заработную плату, а главное всегда стабильно; график 5/2, выходные суббота и воскресенье; перспективы профессионального развития и самореализации; комфортную атмосферу и уютный офис на выборгской.",программист1c,Санкт-Петербург,,150000.0,NAI Becar,2019-10-07T17:20:36+0300,between1And3,full,fullDay,
